t,ksd,seed,type
857,0.012867215,7,target
858,0.011806969,7,off-target
858,0.011513645,7,target
859,0.010497844,7,off-target
859,0.007402168,7,target
860,0.0068718125,7,off-target
860,0.0063731405,7,target
861,0.015076515,7,off-target
861,0.005599828,7,target
862,0.010286484,7,off-target
862,0.009732195,7,target
863,0.0074912813,7,off-target
863,0.006232422,7,target
864,0.004604422,7,off-target
864,0.009078911,7,target
865,0.007477484,7,off-target
865,0.024141898,7,target
866,0.013230328,7,off-target
866,0.004973508,7,target
867,0.0068430626,7,off-target
867,0.01883681,7,target
868,0.008234125,7,off-target
868,0.0123876715,7,target
869,0.0065928437,7,off-target
869,0.006785004,7,target
870,0.0060864533,7,off-target
870,0.01037141,7,target
871,0.0064954064,7,off-target
871,0.004586168,7,target
872,0.012261594,7,off-target
872,0.010612633,7,target
873,0.007834937,7,off-target
873,0.012366922,7,target
874,0.007524406,7,off-target
874,0.01024811,7,target
875,0.014393328,7,off-target
875,0.008961946,7,target
876,0.00967025,7,off-target
876,0.017472731,7,target
877,0.008708219,7,off-target
877,0.010155914,7,target
878,0.012332562,7,off-target
878,0.01495416,7,target
879,0.009427968,7,off-target
879,0.007592844,7,target
880,0.021992141,7,off-target
880,0.0055010547,7,target
881,0.010948875,7,off-target
881,0.010371273,7,target
882,0.013251812,7,off-target
882,0.0071656955,7,target
883,0.0059125,7,off-target
883,0.0051538944,7,target
884,0.011393609,7,off-target
884,0.0044622268,7,target
885,0.007330047,7,off-target
885,0.0042110197,7,target
886,0.013820547,7,off-target
886,0.005314457,7,target
887,0.009379422,7,off-target
887,0.010311797,7,target
888,0.013868469,7,off-target
888,0.008638082,7,target
889,0.019415421,7,off-target
889,0.007082152,7,target
890,0.018626923,7,off-target
890,0.020212667,7,target
891,0.008810907,7,off-target
891,0.00853266,7,target
892,0.008677328,7,off-target
892,0.004698484,7,target
893,0.007559828,7,off-target
893,0.003541832,7,target
894,0.010331672,7,off-target
894,0.009015437,7,target
895,0.013438672,7,off-target
895,0.014193953,7,target
896,0.011062735,7,off-target
896,0.0034565039,7,target
897,0.009377516,7,off-target
897,0.014337332,7,target
898,0.01358264,7,off-target
898,0.008905598,7,target
899,0.008927313,7,off-target
899,0.018600224,7,target
900,0.0072132186,7,off-target
900,0.012196562,7,target
901,0.0040073125,7,off-target
901,0.007877777,7,target
902,0.008621781,7,off-target
902,0.008118687,7,target
903,0.0059481096,7,off-target
903,0.0055255587,7,target
904,0.013399485,7,off-target
904,0.009105219,7,target
905,0.020805234,7,off-target
905,0.007051883,7,target
906,0.029012673,7,off-target
906,0.0075227697,7,target
907,0.024308437,7,off-target
907,0.010737625,7,target
908,0.0168825,7,off-target
908,0.011824473,7,target
909,0.013707968,7,off-target
909,0.012774086,7,target
910,0.019125046,7,off-target
910,0.015473551,7,target
911,0.010874141,7,off-target
911,0.0072754803,7,target
912,0.01876475,7,off-target
912,0.010432922,7,target
913,0.021423234,7,off-target
913,0.005928746,7,target
914,0.022578094,7,off-target
914,0.006884375,7,target
915,0.011781047,7,off-target
915,0.007426379,7,target
916,0.015362235,7,off-target
916,0.007682207,7,target
917,0.02487325,7,off-target
917,0.010734821,7,target
918,0.014143688,7,off-target
918,0.006618082,7,target
919,0.014168328,7,off-target
919,0.010357269,7,target
920,0.018138953,7,off-target
920,0.010355238,7,target
921,0.012866625,7,off-target
921,0.009681218,7,target
922,0.0075064376,7,off-target
922,0.009434722,7,target
923,0.0064692814,7,off-target
923,0.012804883,7,target
924,0.0050090314,7,off-target
924,0.017999055,7,target
925,0.010585844,7,off-target
925,0.011423125,7,target
926,0.013451735,7,off-target
926,0.013114605,7,target
927,0.007813875,7,off-target
927,0.013564274,7,target
928,0.008500234,7,off-target
928,0.02478425,7,target
929,0.01314375,7,off-target
929,0.009727137,7,target
930,0.017449874,7,off-target
930,0.0057990975,7,target
931,0.023089938,7,off-target
931,0.008090457,7,target
932,0.016114406,7,off-target
932,0.011008399,7,target
933,0.007797016,7,off-target
933,0.011271445,7,target
934,0.006944047,7,off-target
934,0.0049142307,7,target
935,0.010392265,7,off-target
935,0.011707109,7,target
936,0.009061828,7,off-target
936,0.010598422,7,target
937,0.02112778,7,off-target
937,0.013184453,7,target
938,0.019805938,7,off-target
938,0.014591312,7,target
939,0.009111641,7,off-target
939,0.017523523,7,target
940,0.009592672,7,off-target
940,0.00966802,7,target
941,0.0056918124,7,off-target
941,0.008189239,7,target
942,0.005944453,7,off-target
942,0.011894738,7,target
943,0.009947766,7,off-target
943,0.0093631875,7,target
944,0.010181125,7,off-target
944,0.007749754,7,target
945,0.014607953,7,off-target
945,0.01140975,7,target
946,0.011767922,7,off-target
946,0.016459832,7,target
947,0.024099344,7,off-target
947,0.00853909,7,target
948,0.008643969,7,off-target
948,0.016128993,7,target
949,0.019463375,7,off-target
949,0.009571817,7,target
950,0.012197,7,off-target
950,0.0109215,7,target
951,0.012169343,7,off-target
951,0.015745614,7,target
952,0.0136908125,7,off-target
952,0.01628307,7,target
953,0.009859156,7,off-target
953,0.01058161,7,target
954,0.022704953,7,off-target
954,0.018409343,7,target
955,0.010019656,7,off-target
955,0.013105734,7,target
956,0.011276672,7,off-target
956,0.008914282,7,target
957,0.011394484,7,off-target
957,0.006747242,7,target
958,0.013245531,7,off-target
958,0.023023954,7,target
959,0.008961266,7,off-target
959,0.011177598,7,target
960,0.010665828,7,off-target
960,0.005847922,7,target
961,0.0067093596,7,off-target
961,0.011193774,7,target
962,0.009036672,7,off-target
962,0.014524875,7,target
963,0.011875468,7,off-target
963,0.012136821,7,target
964,0.016719703,7,off-target
964,0.0104027465,7,target
965,0.008679562,7,off-target
965,0.01332939,7,target
966,0.0098985,7,off-target
966,0.008711559,7,target
967,0.0048847813,7,off-target
967,0.0071718437,7,target
968,0.0070024063,7,off-target
968,0.012066,7,target
969,0.008111375,7,off-target
969,0.011771684,7,target
970,0.0217405,7,off-target
970,0.009914722,7,target
971,0.017969,7,off-target
971,0.0074312775,7,target
972,0.01243675,7,off-target
972,0.008700942,7,target
973,0.01179825,7,off-target
973,0.013672016,7,target
974,0.0113773905,7,off-target
974,0.006248609,7,target
975,0.0174895,7,off-target
975,0.004778074,7,target
976,0.013922296,7,off-target
976,0.004896336,7,target
977,0.0051492658,7,off-target
977,0.0053078006,7,target
978,0.005288109,7,off-target
978,0.010672661,7,target
979,0.008312203,7,off-target
979,0.009447926,7,target
980,0.017667359,7,off-target
980,0.012653094,7,target
981,0.014490297,7,off-target
981,0.008774242,7,target
982,0.0071412656,7,off-target
982,0.0031894296,7,target
983,0.008916016,7,off-target
983,0.011890977,7,target
984,0.013705156,7,off-target
984,0.010920602,7,target
985,0.009213297,7,off-target
985,0.011414523,7,target
986,0.0067085624,7,off-target
986,0.011968125,7,target
987,0.00661175,7,off-target
987,0.020020226,7,target
988,0.012741,7,off-target
988,0.02027384,7,target
989,0.005175172,7,off-target
989,0.007178797,7,target
990,0.0058375625,7,off-target
990,0.0037898358,7,target
991,0.01483625,7,off-target
991,0.010973468,7,target
992,0.005785219,7,off-target
992,0.012134437,7,target
993,0.01334725,7,off-target
993,0.013850774,7,target
994,0.006250203,7,off-target
994,0.015645849,7,target
995,0.006298,7,off-target
995,0.011450848,7,target
996,0.006833156,7,off-target
996,0.0051810313,7,target
997,0.01829625,7,off-target
997,0.013727711,7,target
998,0.017530562,7,off-target
998,0.0075195273,7,target
999,0.007191703,7,off-target
999,0.0106281955,7,target
1000,0.003816453,7,off-target
1000,0.006645414,7,target
1001,0.0072575314,7,off-target
1001,0.0056342306,7,target
1002,0.005781828,7,off-target
1002,0.010149269,7,target
1003,0.015608531,7,off-target
1003,0.0114398515,7,target
1004,0.009774125,7,off-target
1004,0.027098224,7,target
1005,0.004689219,7,off-target
1005,0.017091766,7,target
1006,0.008520266,7,off-target
1006,0.01189518,7,target
1007,0.009592282,7,off-target
1007,0.016753746,7,target
1008,0.017172234,7,off-target
1008,0.021160461,7,target
1009,0.0071706404,7,off-target
1009,0.009676269,7,target
1010,0.008742531,7,off-target
1010,0.011160036,7,target
1011,0.009505547,7,off-target
1011,0.009162777,7,target
1012,0.012661016,7,off-target
1012,0.014588414,7,target
1013,0.011348062,7,off-target
1013,0.008691359,7,target
1014,0.009677656,7,off-target
1014,0.009306953,7,target
1015,0.010694984,7,off-target
1015,0.007083746,7,target
1016,0.008659266,7,off-target
1016,0.008924625,7,target
1017,0.007637953,7,off-target
1017,0.0082474295,7,target
1018,0.004271297,7,off-target
1018,0.007449059,7,target
1019,0.0065644844,7,off-target
1019,0.008939488,7,target
1020,0.01743175,7,off-target
1020,0.007563617,7,target
1021,0.018103562,7,off-target
1021,0.010705559,7,target
1022,0.0147259375,7,off-target
1022,0.0144375935,7,target
1023,0.0060033123,7,off-target
1023,0.014307183,7,target
1024,0.010225656,7,off-target
1024,0.009593297,7,target
1025,0.0084594535,7,off-target
1025,0.012616105,7,target
1026,0.009283437,7,off-target
1026,0.014993496,7,target
1027,0.0093075,7,off-target
1027,0.0067229844,7,target
1028,0.013872844,7,off-target
1028,0.010071637,7,target
1029,0.016316844,7,off-target
1029,0.01533693,7,target
1030,0.009640594,7,off-target
1030,0.005002547,7,target
1031,0.004533516,7,off-target
1031,0.008658727,7,target
1032,0.008548938,7,off-target
1032,0.0132469805,7,target
1033,0.008969906,7,off-target
1033,0.010156602,7,target
1034,0.015683921,7,off-target
1034,0.0065347264,7,target
1035,0.008284016,7,off-target
1035,0.008275691,7,target
1036,0.007983203,7,off-target
1036,0.009933473,7,target
1037,0.010575766,7,off-target
1037,0.0072898204,7,target
1038,0.00619925,7,off-target
1038,0.0077307695,7,target
1039,0.00890939,7,off-target
1039,0.01129566,7,target
1040,0.007938,7,off-target
1040,0.015996562,7,target
1041,0.014772484,7,off-target
1041,0.009362593,7,target
1042,0.017492188,7,off-target
1042,0.014759777,7,target
1043,0.0073703127,7,off-target
1043,0.011847578,7,target
1044,0.007995344,7,off-target
1044,0.01853289,7,target
1045,0.0064505,7,off-target
1045,0.005730531,7,target
1046,0.011710187,7,off-target
1046,0.0095168045,7,target
1047,0.0068575,7,off-target
1047,0.0048502656,7,target
1048,0.005127875,7,off-target
1048,0.012001508,7,target
1049,0.0063091563,7,off-target
1049,0.011797598,7,target
1050,0.008652813,7,off-target
1050,0.018380042,7,target
1051,0.011784953,7,off-target
1051,0.024760976,7,target
1052,0.007042219,7,off-target
1052,0.020200813,7,target
1053,0.0076308907,7,off-target
1053,0.010683289,7,target
1054,0.020271562,7,off-target
1054,0.0087699415,7,target
1055,0.01787178,7,off-target
1055,0.008321789,7,target
1056,0.005232375,7,off-target
1056,0.0072290353,7,target
1057,0.005472125,7,off-target
1057,0.015494379,7,target
1058,0.010804609,7,off-target
1058,0.023951227,7,target
1059,0.0065888907,7,off-target
1059,0.008993386,7,target
1060,0.009769906,7,off-target
1060,0.019234305,7,target
1061,0.008256734,7,off-target
1061,0.006207492,7,target
1062,0.0058001564,7,off-target
1062,0.014004047,7,target
1063,0.0114266565,7,off-target
1063,0.009412867,7,target
1064,0.01903886,7,off-target
1064,0.010217988,7,target
1065,0.025927046,7,off-target
1065,0.011802156,7,target
1066,0.011331203,7,off-target
1066,0.008626426,7,target
1067,0.009876297,7,off-target
1067,0.014199019,7,target
1068,0.020465484,7,off-target
1068,0.0116460975,7,target
1069,0.0142222345,7,off-target
1069,0.011078426,7,target
1070,0.007972047,7,off-target
1070,0.0081484495,7,target
1071,0.008374375,7,off-target
1071,0.010580567,7,target
1072,0.009820891,7,off-target
1072,0.01625123,7,target
1073,0.009612469,7,off-target
1073,0.016666094,7,target
1074,0.011425125,7,off-target
1074,0.017952433,7,target
1075,0.01109125,7,off-target
1075,0.013392426,7,target
1076,0.0048238123,7,off-target
1076,0.014520637,7,target
1077,0.008556406,7,off-target
1077,0.0072030975,7,target
1078,0.005094375,7,off-target
1078,0.0064704022,7,target
1079,0.0077496874,7,off-target
1079,0.009011097,7,target
1080,0.014355672,7,off-target
1080,0.0065679024,7,target
1081,0.0144065935,7,off-target
1081,0.0083318595,7,target
1082,0.01670786,7,off-target
1082,0.01163334,7,target
1083,0.01972311,7,off-target
1083,0.009399715,7,target
1084,0.008731828,7,off-target
1084,0.0062117656,7,target
1085,0.0056649377,7,off-target
1085,0.0061675548,7,target
1086,0.009714235,7,off-target
1086,0.008441137,7,target
1087,0.0072936406,7,off-target
1087,0.0072105313,7,target
1088,0.011330657,7,off-target
1088,0.014857368,7,target
1089,0.012285266,7,off-target
1089,0.009714653,7,target
1090,0.008763891,7,off-target
1090,0.0058132424,7,target
1091,0.0075960783,7,off-target
1091,0.008706453,7,target
1092,0.006808547,7,off-target
1092,0.0074334806,7,target
1093,0.010562297,7,off-target
1093,0.008922718,7,target
1094,0.0074614375,7,off-target
1094,0.0054629687,7,target
1095,0.006658078,7,off-target
1095,0.0049610236,7,target
1096,0.011146188,7,off-target
1096,0.005740082,7,target
1097,0.009497156,7,off-target
1097,0.0058883517,7,target
1098,0.011225047,7,off-target
1098,0.01691612,7,target
1099,0.0059398906,7,off-target
1099,0.0075955978,7,target
1100,0.0061160624,7,off-target
1100,0.006549848,7,target
1101,0.017392656,7,off-target
1101,0.0069136955,7,target
1102,0.017312985,7,off-target
1102,0.003236703,7,target
1103,0.009106422,7,off-target
1103,0.007930594,7,target
1104,0.008787719,7,off-target
1104,0.010400832,7,target
1105,0.0050858124,7,off-target
1105,0.007947871,7,target
1106,0.006674406,7,off-target
1106,0.0035277696,7,target
1107,0.022511829,7,off-target
1107,0.0058655585,7,target
1108,0.016440203,7,off-target
1108,0.010053012,7,target
1109,0.014438594,7,off-target
1109,0.012669473,7,target
1110,0.016991328,7,off-target
1110,0.010783156,7,target
1111,0.011475797,7,off-target
1111,0.013712144,7,target
1112,0.015599485,7,off-target
1112,0.007243828,7,target
1113,0.008453485,7,off-target
1113,0.013268336,7,target
1114,0.01507125,7,off-target
1114,0.010919269,7,target
1115,0.018167375,7,off-target
1115,0.009177047,7,target
1116,0.017215624,7,off-target
1116,0.008514894,7,target
1117,0.012167453,7,off-target
1117,0.014879476,7,target
1118,0.010371078,7,off-target
1118,0.021396238,7,target
1119,0.0070121405,7,off-target
1119,0.008668235,7,target
1120,0.009234468,7,off-target
1120,0.009205367,7,target
1121,0.008307484,7,off-target
1121,0.0075911367,7,target
1122,0.01924364,7,off-target
1122,0.014908367,7,target
1123,0.011236656,7,off-target
1123,0.013088629,7,target
1124,0.010724391,7,off-target
1124,0.021321516,7,target
1125,0.011395,7,off-target
1125,0.02091711,7,target
1126,0.008902688,7,off-target
1126,0.012816762,7,target
1127,0.007755297,7,off-target
1127,0.0053303437,7,target
1128,0.0073347655,7,off-target
1128,0.004439625,7,target
1129,0.009149406,7,off-target
1129,0.0125228595,7,target
1130,0.0048624375,7,off-target
1130,0.006935598,7,target
1131,0.011819688,7,off-target
1131,0.0069469414,7,target
1132,0.014988407,7,off-target
1132,0.007077914,7,target
1133,0.010486438,7,off-target
1133,0.013109606,7,target
1134,0.006022172,7,off-target
1134,0.015940582,7,target
1135,0.0044110627,7,off-target
1135,0.014940004,7,target
1136,0.011600046,7,off-target
1136,0.018299734,7,target
1137,0.014042312,7,off-target
1137,0.010972019,7,target
1138,0.011979953,7,off-target
1138,0.0062129023,7,target
1139,0.01222136,7,off-target
1139,0.015564406,7,target
1140,0.010556953,7,off-target
1140,0.0082109105,7,target
1141,0.014441656,7,off-target
1141,0.011527007,7,target
1142,0.007661969,7,off-target
1142,0.008127266,7,target
1143,0.0070093595,7,off-target
1143,0.007490246,7,target
1144,0.006960547,7,off-target
1144,0.015620332,7,target
1145,0.0062508127,7,off-target
1145,0.008015976,7,target
1146,0.014689688,7,off-target
1146,0.018528415,7,target
1147,0.014993391,7,off-target
1147,0.0063839727,7,target
1148,0.01462239,7,off-target
1148,0.012490891,7,target
1149,0.009061406,7,off-target
1149,0.012826066,7,target
1150,0.0062160627,7,off-target
1150,0.015044625,7,target
1151,0.010584828,7,off-target
1151,0.0359693,7,target
1152,0.005023281,7,off-target
1152,0.010954274,7,target
1153,0.006974219,7,off-target
